date,close,contract_month
2025-01-02 04:35:00+00:00,5953.75,202503
2025-01-02 04:40:00+00:00,5954.0,202503
2025-01-02 04:45:00+00:00,5955.75,202503
2025-01-02 04:50:00+00:00,5955.0,202503
2025-01-02 04:55:00+00:00,5955.5,202503
2025-01-02 05:00:00+00:00,5954.75,202503
2025-01-02 05:05:00+00:00,5955.5,202503
2025-01-02 05:10:00+00:00,5955.0,202503
2025-01-02 05:15:00+00:00,5958.25,202503
2025-01-02 05:20:00+00:00,5960.5,202503
2025-01-02 05:25:00+00:00,5960.25,202503
2025-01-02 05:30:00+00:00,5960.0,202503
2025-01-02 05:35:00+00:00,5959.25,202503
2025-01-02 05:40:00+00:00,5961.25,202503
2025-01-02 05:45:00+00:00,5962.5,202503
2025-01-02 05:50:00+00:00,5964.75,202503
2025-01-02 05:55:00+00:00,5964.0,202503
2025-01-02 06:00:00+00:00,5963.75,202503
2025-01-02 06:05:00+00:00,5963.5,202503
2025-01-02 06:10:00+00:00,5964.0,202503
2025-01-02 06:15:00+00:00,5964.0,202503
2025-01-02 06:20:00+00:00,5966.5,202503
2025-01-02 06:25:00+00:00,5965.75,202503
2025-01-02 06:30:00+00:00,5963.5,202503
2025-01-02 06:35:00+00:00,5966.5,202503
2025-01-02 06:40:00+00:00,5966.5,202503
2025-01-02 06:45:00+00:00,5966.5,202503
2025-01-02 06:50:00+00:00,5966.25,202503
2025-01-02 06:55:00+00:00,5967.25,202503
2025-01-02 07:00:00+00:00,5967.0,202503
2025-01-02 07:05:00+00:00,5967.0,202503
2025-01-02 07:10:00+00:00,5968.0,202503
2025-01-02 07:15:00+00:00,5967.25,202503
2025-01-02 07:20:00+00:00,5967.75,202503
2025-01-02 07:25:00+00:00,5968.0,202503
2025-01-02 07:30:00+00:00,5968.5,202503
2025-01-02 07:35:00+00:00,5966.25,202503
2025-01-02 07:40:00+00:00,5967.0,202503
2025-01-02 07:45:00+00:00,5963.75,202503
2025-01-02 07:50:00+00:00,5961.75,202503
2025-01-02 07:55:00+00:00,5962.5,202503
2025-01-02 08:00:00+00:00,5961.5,202503
2025-01-02 08:05:00+00:00,5971.0,202503
2025-01-02 08:10:00+00:00,5972.5,202503
2025-01-02 08:15:00+00:00,5974.0,202503
2025-01-02 08:20:00+00:00,5971.25,202503
2025-01-02 08:25:00+00:00,5966.5,202503
2025-01-02 08:30:00+00:00,5957.75,202503
2025-01-02 08:35:00+00:00,5956.0,202503
2025-01-02 08:40:00+00:00,5957.0,202503
2025-01-02 08:45:00+00:00,5959.0,202503
2025-01-02 08:50:00+00:00,5963.25,202503
2025-01-02 08:55:00+00:00,5961.0,202503
2025-01-02 09:00:00+00:00,5964.25,202503
2025-01-02 09:05:00+00:00,5962.75,202503
2025-01-02 09:10:00+00:00,5968.5,202503
2025-01-02 09:15:00+00:00,5970.25,202503
2025-01-02 09:20:00+00:00,5971.25,202503
2025-01-02 09:25:00+00:00,5971.5,202503
2025-01-02 09:30:00+00:00,5970.0,202503
2025-01-02 09:35:00+00:00,5970.0,202503
2025-01-02 09:40:00+00:00,5964.25,202503
2025-01-02 09:45:00+00:00,5969.25,202503
2025-01-02 09:50:00+00:00,5970.0,202503
2025-01-02 09:55:00+00:00,5968.0,202503
2025-01-02 10:00:00+00:00,5972.0,202503
2025-01-02 10:05:00+00:00,5970.5,202503
2025-01-02 10:10:00+00:00,5969.75,202503
2025-01-02 10:15:00+00:00,5965.75,202503
2025-01-02 10:20:00+00:00,5969.5,202503
2025-01-02 10:25:00+00:00,5969.25,202503
2025-01-02 10:30:00+00:00,5969.75,202503
2025-01-02 10:35:00+00:00,5971.25,202503
2025-01-02 10:40:00+00:00,5972.5,202503
2025-01-02 10:45:00+00:00,5972.75,202503
2025-01-02 10:50:00+00:00,5972.5,202503
2025-01-02 10:55:00+00:00,5967.5,202503
2025-01-02 11:00:00+00:00,5972.25,202503
2025-01-02 11:05:00+00:00,5969.75,202503
2025-01-02 11:10:00+00:00,5969.75,202503
2025-01-02 11:15:00+00:00,5971.75,202503
2025-01-02 11:20:00+00:00,5973.25,202503
2025-01-02 11:25:00+00:00,5972.25,202503
2025-01-02 11:30:00+00:00,5972.0,202503
2025-01-02 11:35:00+00:00,5969.75,202503
2025-01-02 11:40:00+00:00,5972.25,202503
2025-01-02 11:45:00+00:00,5977.75,202503
2025-01-02 11:50:00+00:00,5983.0,202503
2025-01-02 11:55:00+00:00,5982.75,202503
2025-01-02 12:00:00+00:00,5989.25,202503
2025-01-02 12:05:00+00:00,5989.75,202503
2025-01-02 12:10:00+00:00,5993.5,202503
2025-01-02 12:15:00+00:00,5993.75,202503
2025-01-02 12:20:00+00:00,5993.5,202503
2025-01-02 12:25:00+00:00,5994.0,202503
2025-01-02 12:30:00+00:00,5993.75,202503
2025-01-02 12:35:00+00:00,5991.0,202503
2025-01-02 12:40:00+00:00,5992.0,202503
2025-01-02 12:45:00+00:00,5985.75,202503
2025-01-02 12:50:00+00:00,5983.0,202503
2025-01-02 12:55:00+00:00,5981.0,202503
2025-01-02 13:00:00+00:00,5983.5,202503
2025-01-02 13:05:00+00:00,5984.25,202503
2025-01-02 13:10:00+00:00,5983.0,202503
2025-01-02 13:15:00+00:00,5981.0,202503
2025-01-02 13:20:00+00:00,5978.5,202503
2025-01-02 13:25:00+00:00,5979.25,202503
2025-01-02 13:30:00+00:00,5978.25,202503
2025-01-02 13:35:00+00:00,5983.0,202503
2025-01-02 13:40:00+00:00,5984.25,202503
2025-01-02 13:45:00+00:00,5986.5,202503
2025-01-02 13:50:00+00:00,5983.0,202503
2025-01-02 13:55:00+00:00,5980.0,202503
2025-01-02 14:00:00+00:00,5978.25,202503
2025-01-02 14:05:00+00:00,5969.0,202503
2025-01-02 14:10:00+00:00,5971.5,202503
2025-01-02 14:15:00+00:00,5972.0,202503
2025-01-02 14:20:00+00:00,5969.5,202503
2025-01-02 14:25:00+00:00,5969.5,202503
2025-01-02 14:30:00+00:00,5967.75,202503
2025-01-02 14:35:00+00:00,5951.5,202503
2025-01-02 14:40:00+00:00,5935.75,202503
2025-01-02 14:45:00+00:00,5944.0,202503
2025-01-02 14:50:00+00:00,5958.25,202503
2025-01-02 14:55:00+00:00,5972.75,202503
2025-01-02 15:00:00+00:00,5974.75,202503
2025-01-02 15:05:00+00:00,5978.75,202503
2025-01-02 15:10:00+00:00,5978.25,202503
2025-01-02 15:15:00+00:00,5979.5,202503
2025-01-02 15:20:00+00:00,5968.0,202503
2025-01-02 15:25:00+00:00,5950.25,202503
2025-01-02 15:30:00+00:00,5951.0,202503
2025-01-02 15:35:00+00:00,5945.5,202503
2025-01-02 15:40:00+00:00,5944.5,202503
2025-01-02 15:45:00+00:00,5943.0,202503
2025-01-02 15:50:00+00:00,5952.25,202503
2025-01-02 15:55:00+00:00,5957.0,202503
2025-01-02 16:00:00+00:00,5948.0,202503
2025-01-02 16:05:00+00:00,5928.75,202503
2025-01-02 16:10:00+00:00,5931.75,202503
2025-01-02 16:15:00+00:00,5937.0,202503
2025-01-02 16:20:00+00:00,5942.25,202503
2025-01-02 16:25:00+00:00,5946.25,202503
2025-01-02 16:30:00+00:00,5947.75,202503
2025-01-02 16:35:00+00:00,5948.5,202503
2025-01-02 16:40:00+00:00,5952.0,202503
2025-01-02 16:45:00+00:00,5952.0,202503
2025-01-02 16:50:00+00:00,5958.25,202503
2025-01-02 16:55:00+00:00,5949.25,202503
2025-01-02 17:00:00+00:00,5951.25,202503
2025-01-02 17:05:00+00:00,5955.0,202503
2025-01-02 17:10:00+00:00,5946.75,202503
2025-01-02 17:15:00+00:00,5955.5,202503
2025-01-02 17:20:00+00:00,5948.0,202503
2025-01-02 17:25:00+00:00,5936.25,202503
2025-01-02 17:30:00+00:00,5916.0,202503
2025-01-02 17:35:00+00:00,5908.0,202503
2025-01-02 17:40:00+00:00,5893.75,202503
2025-01-02 17:45:00+00:00,5892.5,202503
2025-01-02 17:50:00+00:00,5883.25,202503
2025-01-02 17:55:00+00:00,5892.25,202503
2025-01-02 18:00:00+00:00,5899.0,202503
2025-01-02 18:05:00+00:00,5885.5,202503
2025-01-02 18:10:00+00:00,5896.75,202503
2025-01-02 18:15:00+00:00,5887.0,202503
2025-01-02 18:20:00+00:00,5888.25,202503
2025-01-02 18:25:00+00:00,5888.5,202503
2025-01-02 18:30:00+00:00,5893.5,202503
2025-01-02 18:35:00+00:00,5879.25,202503
2025-01-02 18:40:00+00:00,5883.25,202503
2025-01-02 18:45:00+00:00,5893.5,202503
2025-01-02 18:50:00+00:00,5882.75,202503
2025-01-02 18:55:00+00:00,5876.75,202503
2025-01-02 19:00:00+00:00,5889.0,202503
2025-01-02 19:05:00+00:00,5895.5,202503
2025-01-02 19:10:00+00:00,5893.75,202503
2025-01-02 19:15:00+00:00,5891.0,202503
2025-01-02 19:20:00+00:00,5894.0,202503
2025-01-02 19:25:00+00:00,5901.25,202503
2025-01-02 19:30:00+00:00,5903.25,202503
2025-01-02 19:35:00+00:00,5898.5,202503
2025-01-02 19:40:00+00:00,5897.25,202503
2025-01-02 19:45:00+00:00,5899.0,202503
2025-01-02 19:50:00+00:00,5904.25,202503
2025-01-02 19:55:00+00:00,5907.0,202503
2025-01-02 20:00:00+00:00,5892.5,202503
2025-01-02 20:05:00+00:00,5908.5,202503
2025-01-02 20:10:00+00:00,5908.75,202503
2025-01-02 20:15:00+00:00,5914.75,202503
2025-01-02 20:20:00+00:00,5915.5,202503
2025-01-02 20:25:00+00:00,5916.0,202503
2025-01-02 20:30:00+00:00,5915.75,202503
2025-01-02 20:35:00+00:00,5916.0,202503
2025-01-02 20:40:00+00:00,5909.75,202503
2025-01-02 20:45:00+00:00,5912.75,202503
2025-01-02 20:50:00+00:00,5916.25,202503
2025-01-02 20:55:00+00:00,5912.25,202503
2025-01-02 21:00:00+00:00,5917.25,202503
2025-01-02 21:05:00+00:00,5922.0,202503
2025-01-02 21:10:00+00:00,5921.75,202503
2025-01-02 21:15:00+00:00,5921.75,202503
2025-01-02 21:20:00+00:00,5922.0,202503
2025-01-02 21:25:00+00:00,5923.0,202503
2025-01-02 21:30:00+00:00,5924.75,202503
2025-01-02 21:35:00+00:00,5923.0,202503
2025-01-02 21:40:00+00:00,5921.5,202503
2025-01-02 21:45:00+00:00,5921.0,202503
2025-01-02 21:50:00+00:00,5921.0,202503
2025-01-02 21:55:00+00:00,5920.5,202503
2025-01-02 22:00:00+00:00,5920.0,202503
2025-01-02 23:05:00+00:00,5917.75,202503
2025-01-02 23:10:00+00:00,5917.5,202503
2025-01-02 23:15:00+00:00,5917.75,202503
2025-01-02 23:20:00+00:00,5919.25,202503
2025-01-02 23:25:00+00:00,5917.0,202503
2025-01-02 23:30:00+00:00,5915.25,202503
2025-01-02 23:35:00+00:00,5914.25,202503
2025-01-02 23:40:00+00:00,5914.0,202503
2025-01-02 23:45:00+00:00,5914.0,202503
2025-01-02 23:50:00+00:00,5912.5,202503
2025-01-02 23:55:00+00:00,5914.25,202503
2025-01-03 00:00:00+00:00,5914.75,202503
2025-01-03 00:05:00+00:00,5915.0,202503
2025-01-03 00:10:00+00:00,5921.5,202503
2025-01-03 00:15:00+00:00,5922.5,202503
2025-01-03 00:20:00+00:00,5923.25,202503
2025-01-03 00:25:00+00:00,5922.75,202503
2025-01-03 00:30:00+00:00,5926.5,202503
2025-01-03 00:35:00+00:00,5927.0,202503
2025-01-03 00:40:00+00:00,5928.75,202503
2025-01-03 00:45:00+00:00,5928.25,202503
2025-01-03 00:50:00+00:00,5928.25,202503
2025-01-03 00:55:00+00:00,5929.0,202503
2025-01-03 01:00:00+00:00,5929.25,202503
2025-01-03 01:05:00+00:00,5928.75,202503
2025-01-03 01:10:00+00:00,5931.0,202503
2025-01-03 01:15:00+00:00,5929.75,202503
2025-01-03 01:20:00+00:00,5929.75,202503
2025-01-03 01:25:00+00:00,5927.0,202503
2025-01-03 01:30:00+00:00,5926.25,202503
2025-01-03 01:35:00+00:00,5927.25,202503
2025-01-03 01:40:00+00:00,5926.75,202503
2025-01-03 01:45:00+00:00,5925.0,202503
2025-01-03 01:50:00+00:00,5924.75,202503
2025-01-03 01:55:00+00:00,5928.0,202503
2025-01-03 02:00:00+00:00,5925.75,202503
2025-01-03 02:05:00+00:00,5928.75,202503
2025-01-03 02:10:00+00:00,5927.5,202503
2025-01-03 02:15:00+00:00,5929.75,202503
2025-01-03 02:20:00+00:00,5931.0,202503
2025-01-03 02:25:00+00:00,5932.0,202503
2025-01-03 02:30:00+00:00,5932.0,202503
2025-01-03 02:35:00+00:00,5929.25,202503
2025-01-03 02:40:00+00:00,5929.25,202503
2025-01-03 02:45:00+00:00,5929.75,202503
2025-01-03 02:50:00+00:00,5927.75,202503
2025-01-03 02:55:00+00:00,5928.75,202503
2025-01-03 03:00:00+00:00,5930.25,202503
2025-01-03 03:05:00+00:00,5932.5,202503
2025-01-03 03:10:00+00:00,5932.5,202503
2025-01-03 03:15:00+00:00,5933.75,202503
2025-01-03 03:20:00+00:00,5932.5,202503
2025-01-03 03:25:00+00:00,5933.25,202503
2025-01-03 03:30:00+00:00,5932.25,202503
2025-01-03 03:35:00+00:00,5932.75,202503
2025-01-03 03:40:00+00:00,5931.5,202503
2025-01-03 03:45:00+00:00,5933.0,202503
2025-01-03 03:50:00+00:00,5932.5,202503
2025-01-03 03:55:00+00:00,5931.0,202503
2025-01-03 04:00:00+00:00,5931.25,202503
2025-01-03 04:05:00+00:00,5930.75,202503
2025-01-03 04:10:00+00:00,5929.75,202503
2025-01-03 04:15:00+00:00,5929.0,202503
2025-01-03 04:20:00+00:00,5930.75,202503
2025-01-03 04:25:00+00:00,5930.75,202503
2025-01-03 04:30:00+00:00,5930.5,202503
2025-01-03 04:35:00+00:00,5930.5,202503
2025-01-03 04:40:00+00:00,5929.0,202503
2025-01-03 04:45:00+00:00,5929.0,202503
2025-01-03 04:50:00+00:00,5929.25,202503
2025-01-03 04:55:00+00:00,5929.75,202503
2025-01-03 05:00:00+00:00,5927.0,202503
2025-01-03 05:05:00+00:00,5926.25,202503
2025-01-03 05:10:00+00:00,5926.0,202503
2025-01-03 05:15:00+00:00,5926.5,202503
2025-01-03 05:20:00+00:00,5925.25,202503
2025-01-03 05:25:00+00:00,5926.25,202503
2025-01-03 05:30:00+00:00,5927.0,202503
2025-01-03 05:35:00+00:00,5927.75,202503
2025-01-03 05:40:00+00:00,5928.25,202503
2025-01-03 05:45:00+00:00,5927.75,202503
2025-01-03 05:50:00+00:00,5928.25,202503
2025-01-03 05:55:00+00:00,5925.75,202503
2025-01-03 06:00:00+00:00,5927.5,202503
2025-01-03 06:05:00+00:00,5927.5,202503
2025-01-03 06:10:00+00:00,5926.75,202503
2025-01-03 06:15:00+00:00,5928.5,202503
2025-01-03 06:20:00+00:00,5929.5,202503
2025-01-03 06:25:00+00:00,5929.25,202503
2025-01-03 06:30:00+00:00,5930.0,202503
2025-01-03 06:35:00+00:00,5932.75,202503
2025-01-03 06:40:00+00:00,5930.5,202503
2025-01-03 06:45:00+00:00,5931.5,202503
2025-01-03 06:50:00+00:00,5929.5,202503
2025-01-03 06:55:00+00:00,5930.75,202503
2025-01-03 07:00:00+00:00,5929.25,202503
2025-01-03 07:05:00+00:00,5927.75,202503
2025-01-03 07:10:00+00:00,5926.25,202503
2025-01-03 07:15:00+00:00,5926.25,202503
2025-01-03 07:20:00+00:00,5931.25,202503
2025-01-03 07:25:00+00:00,5928.25,202503
2025-01-03 07:30:00+00:00,5929.5,202503
2025-01-03 07:35:00+00:00,5930.25,202503
2025-01-03 07:40:00+00:00,5929.5,202503
2025-01-03 07:45:00+00:00,5930.25,202503
2025-01-03 07:50:00+00:00,5931.0,202503
2025-01-03 07:55:00+00:00,5931.0,202503
2025-01-03 08:00:00+00:00,5930.5,202503
2025-01-03 08:05:00+00:00,5932.75,202503
2025-01-03 08:10:00+00:00,5934.5,202503
2025-01-03 08:15:00+00:00,5936.0,202503
2025-01-03 08:20:00+00:00,5935.25,202503
2025-01-03 08:25:00+00:00,5932.75,202503
2025-01-03 08:30:00+00:00,5927.75,202503
2025-01-03 08:35:00+00:00,5927.25,202503
2025-01-03 08:40:00+00:00,5925.75,202503
2025-01-03 08:45:00+00:00,5926.75,202503
2025-01-03 08:50:00+00:00,5926.5,202503
2025-01-03 08:55:00+00:00,5928.75,202503
2025-01-03 09:00:00+00:00,5929.25,202503
2025-01-03 09:05:00+00:00,5931.5,202503
2025-01-03 09:10:00+00:00,5936.75,202503
2025-01-03 09:15:00+00:00,5937.25,202503
2025-01-03 09:20:00+00:00,5937.25,202503
2025-01-03 09:25:00+00:00,5941.75,202503
2025-01-03 09:30:00+00:00,5939.25,202503
2025-01-03 09:35:00+00:00,5938.5,202503
2025-01-03 09:40:00+00:00,5938.25,202503
2025-01-03 09:45:00+00:00,5940.0,202503
2025-01-03 09:50:00+00:00,5938.0,202503
2025-01-03 09:55:00+00:00,5939.25,202503
2025-01-03 10:00:00+00:00,5938.5,202503
2025-01-03 10:05:00+00:00,5935.0,202503
2025-01-03 10:10:00+00:00,5936.0,202503
2025-01-03 10:15:00+00:00,5936.25,202503
2025-01-03 10:20:00+00:00,5935.5,202503
2025-01-03 10:25:00+00:00,5933.5,202503
2025-01-03 10:30:00+00:00,5933.75,202503
2025-01-03 10:35:00+00:00,5932.25,202503
2025-01-03 10:40:00+00:00,5932.5,202503
2025-01-03 10:45:00+00:00,5933.0,202503
2025-01-03 10:50:00+00:00,5931.5,202503
2025-01-03 10:55:00+00:00,5928.25,202503
2025-01-03 11:00:00+00:00,5929.25,202503
2025-01-03 11:05:00+00:00,5929.5,202503
2025-01-03 11:10:00+00:00,5925.5,202503
2025-01-03 11:15:00+00:00,5926.75,202503
2025-01-03 11:20:00+00:00,5927.5,202503
2025-01-03 11:25:00+00:00,5928.75,202503
2025-01-03 11:30:00+00:00,5929.5,202503
2025-01-03 11:35:00+00:00,5927.5,202503
2025-01-03 11:40:00+00:00,5928.75,202503
2025-01-03 11:45:00+00:00,5928.5,202503
2025-01-03 11:50:00+00:00,5928.5,202503
2025-01-03 11:55:00+00:00,5929.0,202503
2025-01-03 12:00:00+00:00,5929.0,202503
2025-01-03 12:05:00+00:00,5926.5,202503
2025-01-03 12:10:00+00:00,5926.0,202503
2025-01-03 12:15:00+00:00,5927.75,202503
2025-01-03 12:20:00+00:00,5923.75,202503
2025-01-03 12:25:00+00:00,5927.5,202503
2025-01-03 12:30:00+00:00,5929.5,202503
2025-01-03 12:35:00+00:00,5927.75,202503
2025-01-03 12:40:00+00:00,5929.5,202503
2025-01-03 12:45:00+00:00,5928.5,202503
2025-01-03 12:50:00+00:00,5929.5,202503
2025-01-03 12:55:00+00:00,5931.5,202503
2025-01-03 13:00:00+00:00,5932.25,202503
2025-01-03 13:05:00+00:00,5935.75,202503
2025-01-03 13:10:00+00:00,5936.5,202503
2025-01-03 13:15:00+00:00,5935.0,202503
2025-01-03 13:20:00+00:00,5933.5,202503
2025-01-03 13:25:00+00:00,5935.75,202503
2025-01-03 13:30:00+00:00,5936.25,202503
2025-01-03 13:35:00+00:00,5938.25,202503
2025-01-03 13:40:00+00:00,5936.5,202503
2025-01-03 13:45:00+00:00,5936.25,202503
2025-01-03 13:50:00+00:00,5936.5,202503
2025-01-03 13:55:00+00:00,5933.25,202503
2025-01-03 14:00:00+00:00,5930.5,202503
2025-01-03 14:05:00+00:00,5932.5,202503
2025-01-03 14:10:00+00:00,5937.5,202503
2025-01-03 14:15:00+00:00,5938.5,202503
2025-01-03 14:20:00+00:00,5942.75,202503
2025-01-03 14:25:00+00:00,5942.5,202503
2025-01-03 14:30:00+00:00,5944.75,202503
2025-01-03 14:35:00+00:00,5950.5,202503
2025-01-03 14:40:00+00:00,5964.5,202503
2025-01-03 14:45:00+00:00,5963.5,202503
2025-01-03 14:50:00+00:00,5949.25,202503
2025-01-03 14:55:00+00:00,5947.25,202503
2025-01-03 15:00:00+00:00,5950.5,202503
2025-01-03 15:05:00+00:00,5961.25,202503
2025-01-03 15:10:00+00:00,5961.25,202503
2025-01-03 15:15:00+00:00,5952.0,202503
2025-01-03 15:20:00+00:00,5946.5,202503
2025-01-03 15:25:00+00:00,5948.25,202503
2025-01-03 15:30:00+00:00,5952.25,202503
2025-01-03 15:35:00+00:00,5955.5,202503
2025-01-03 15:40:00+00:00,5955.5,202503
2025-01-03 15:45:00+00:00,5960.0,202503
2025-01-03 15:50:00+00:00,5960.0,202503
2025-01-03 15:55:00+00:00,5957.0,202503
2025-01-03 16:00:00+00:00,5962.25,202503
2025-01-03 16:05:00+00:00,5966.0,202503
2025-01-03 16:10:00+00:00,5955.0,202503
2025-01-03 16:15:00+00:00,5955.75,202503
2025-01-03 16:20:00+00:00,5958.0,202503
2025-01-03 16:25:00+00:00,5960.5,202503
2025-01-03 16:30:00+00:00,5966.75,202503
2025-01-03 16:35:00+00:00,5973.0,202503
2025-01-03 16:40:00+00:00,5974.0,202503
2025-01-03 16:45:00+00:00,5977.25,202503
2025-01-03 16:50:00+00:00,5978.5,202503
2025-01-03 16:55:00+00:00,5979.25,202503
2025-01-03 17:00:00+00:00,5974.75,202503
2025-01-03 17:05:00+00:00,5978.75,202503
2025-01-03 17:10:00+00:00,5978.0,202503
2025-01-03 17:15:00+00:00,5973.75,202503
2025-01-03 17:20:00+00:00,5972.25,202503
2025-01-03 17:25:00+00:00,5976.0,202503
2025-01-03 17:30:00+00:00,5972.25,202503
2025-01-03 17:35:00+00:00,5973.75,202503
2025-01-03 17:40:00+00:00,5973.75,202503
2025-01-03 17:45:00+00:00,5973.5,202503
2025-01-03 17:50:00+00:00,5974.75,202503
2025-01-03 17:55:00+00:00,5976.0,202503
2025-01-03 18:00:00+00:00,5977.5,202503
2025-01-03 18:05:00+00:00,5975.5,202503
2025-01-03 18:10:00+00:00,5976.75,202503
2025-01-03 18:15:00+00:00,5977.5,202503
2025-01-03 18:20:00+00:00,5979.75,202503
2025-01-03 18:25:00+00:00,5979.0,202503
2025-01-03 18:30:00+00:00,5986.0,202503
2025-01-03 18:35:00+00:00,5984.0,202503
2025-01-03 18:40:00+00:00,5988.75,202503
2025-01-03 18:45:00+00:00,5987.25,202503
2025-01-03 18:50:00+00:00,5987.5,202503
2025-01-03 18:55:00+00:00,5986.75,202503
2025-01-03 19:00:00+00:00,5984.0,202503
2025-01-03 19:05:00+00:00,5987.0,202503
2025-01-03 19:10:00+00:00,5989.25,202503
2025-01-03 19:15:00+00:00,5989.5,202503
2025-01-03 19:20:00+00:00,5992.0,202503
2025-01-03 19:25:00+00:00,5990.0,202503
2025-01-03 19:30:00+00:00,5991.75,202503
2025-01-03 19:35:00+00:00,5993.75,202503
2025-01-03 19:40:00+00:00,5996.5,202503
2025-01-03 19:45:00+00:00,5994.5,202503
2025-01-03 19:50:00+00:00,5994.0,202503
2025-01-03 19:55:00+00:00,5992.25,202503
2025-01-03 20:00:00+00:00,5991.5,202503
2025-01-03 20:05:00+00:00,5986.25,202503
2025-01-03 20:10:00+00:00,5988.25,202503
2025-01-03 20:15:00+00:00,5989.25,202503
2025-01-03 20:20:00+00:00,5989.0,202503
2025-01-03 20:25:00+00:00,5988.0,202503
2025-01-03 20:30:00+00:00,5989.75,202503
2025-01-03 20:35:00+00:00,5987.5,202503
2025-01-03 20:40:00+00:00,5987.5,202503
2025-01-03 20:45:00+00:00,5986.0,202503
2025-01-03 20:50:00+00:00,5983.5,202503
2025-01-03 20:55:00+00:00,5983.5,202503
2025-01-03 21:00:00+00:00,5988.0,202503
2025-01-03 21:05:00+00:00,5986.25,202503
2025-01-03 21:10:00+00:00,5987.25,202503
2025-01-03 21:15:00+00:00,5985.75,202503
2025-01-03 21:20:00+00:00,5983.5,202503
2025-01-03 21:25:00+00:00,5984.75,202503
2025-01-03 21:30:00+00:00,5984.75,202503
2025-01-03 21:35:00+00:00,5985.25,202503
2025-01-03 21:40:00+00:00,5985.25,202503
2025-01-03 21:45:00+00:00,5985.0,202503
2025-01-03 21:50:00+00:00,5984.75,202503
2025-01-03 21:55:00+00:00,5984.5,202503
2025-01-03 22:00:00+00:00,5985.25,202503
2025-01-05 23:05:00+00:00,5991.5,202503
2025-01-05 23:10:00+00:00,5990.0,202503
2025-01-05 23:15:00+00:00,5992.5,202503
2025-01-05 23:20:00+00:00,5990.0,202503
2025-01-05 23:25:00+00:00,5990.0,202503
2025-01-05 23:30:00+00:00,5989.75,202503
2025-01-05 23:35:00+00:00,5986.0,202503
