date,close,RSI 14 Day
2023-12-18 04:35:00,4777.5,55.0
2023-12-18 04:40:00,4777.25,47.368421052631575
2023-12-18 04:45:00,4777.75,52.38095238095237
2023-12-18 04:50:00,4778.75,65.21739130434783
2023-12-18 04:55:00,4778.5,59.09090909090909
2023-12-18 05:00:00,4778.5,59.09090909090909
2023-12-18 05:05:00,4778.75,63.63636363636363
2023-12-18 05:10:00,4779.25,72.72727272727272
2023-12-18 05:15:00,4779.0,69.56521739130434
2023-12-18 05:20:00,4780.5,75.86206896551724
2023-12-18 05:25:00,4779.75,65.51724137931035
2023-12-18 05:30:00,4779.25,58.62068965517242
2023-12-18 05:35:00,4779.5,66.66666666666666
2023-12-18 05:40:00,4780.5,73.33333333333333
2023-12-18 05:45:00,4780.25,68.9655172413793
2023-12-18 05:50:00,4780.75,73.33333333333333
2023-12-18 05:55:00,4781.0,72.41379310344828
2023-12-18 06:00:00,4781.0,68.0
2023-12-18 06:05:00,4781.25,72.0
2023-12-18 06:10:00,4781.5,73.07692307692308
2023-12-18 06:15:00,4781.25,69.23076923076923
2023-12-18 06:20:00,4782.0,70.37037037037038
2023-12-18 06:25:00,4781.75,70.37037037037038
2023-12-18 06:30:00,4782.0,63.63636363636363
2023-12-18 06:35:00,4781.75,70.0
2023-12-18 06:40:00,4781.75,77.77777777777777
2023-12-18 06:45:00,4781.5,72.22222222222223
2023-12-18 06:50:00,4781.25,60.0
2023-12-18 06:55:00,4781.5,66.66666666666666
2023-12-18 07:00:00,4781.0,53.33333333333333
2023-12-18 07:05:00,4781.75,58.82352941176471
2023-12-18 07:10:00,4782.5,65.0
2023-12-18 07:15:00,4782.0,57.14285714285714
2023-12-18 07:20:00,4782.0,55.0
2023-12-18 07:25:00,4782.5,61.904761904761905
2023-12-18 07:30:00,4781.25,43.47826086956522
2023-12-18 07:35:00,4781.25,45.45454545454546
2023-12-18 07:40:00,4780.5,37.5
2023-12-18 07:45:00,4780.25,37.5
2023-12-18 07:50:00,4780.25,37.5
2023-12-18 07:55:00,4780.0,37.5
2023-12-18 08:00:00,4779.0,33.33333333333333
2023-12-18 08:05:00,4778.5,28.57142857142857
2023-12-18 08:10:00,4779.0,35.71428571428572
2023-12-18 08:15:00,4779.0,28.0
2023-12-18 08:20:00,4779.25,21.73913043478261
2023-12-18 08:25:00,4780.0,33.33333333333333
2023-12-18 08:30:00,4780.0,33.33333333333333
2023-12-18 08:35:00,4780.75,36.0
2023-12-18 08:40:00,4781.75,54.166666666666664
2023-12-18 08:45:00,4781.0,48.14814814814815
2023-12-18 08:50:00,4780.5,50.0
2023-12-18 08:55:00,4778.25,38.23529411764706
2023-12-18 09:00:00,4777.25,34.21052631578948
2023-12-18 09:05:00,4776.75,33.33333333333333
2023-12-18 09:10:00,4776.0,34.21052631578948
2023-12-18 09:15:00,4776.75,41.02564102564102
2023-12-18 09:20:00,4774.5,30.434782608695656
2023-12-18 09:25:00,4771.75,24.56140350877193
2023-12-18 09:30:00,4774.25,34.848484848484844
2023-12-18 09:35:00,4775.75,37.68115942028985
2023-12-18 09:40:00,4776.25,39.43661971830985
2023-12-18 09:45:00,4778.0,42.666666666666664
2023-12-18 09:50:00,4778.0,39.43661971830985
2023-12-18 09:55:00,4778.0,41.17647058823529
2023-12-18 10:00:00,4777.5,41.17647058823529
2023-12-18 10:05:00,4778.75,51.5625
2023-12-18 10:10:00,4779.5,57.142857142857146
2023-12-18 10:15:00,4777.0,50.70422535211267
2023-12-18 10:20:00,4779.75,59.49367088607595
2023-12-18 10:25:00,4780.5,59.49367088607595
2023-12-18 10:30:00,4780.0,65.27777777777777
2023-12-18 10:35:00,4781.0,78.46153846153845
2023-12-18 10:40:00,4780.25,70.6896551724138
2023-12-18 10:45:00,4779.5,63.63636363636363
2023-12-18 10:50:00,4779.25,61.11111111111111
2023-12-18 10:55:00,4779.25,55.319148936170215
2023-12-18 11:00:00,4779.25,55.319148936170215
2023-12-18 11:05:00,4777.75,49.056603773584904
2023-12-18 11:10:00,4778.5,53.70370370370371
2023-12-18 11:15:00,4779.25,51.92307692307693
2023-12-18 11:20:00,4780.5,53.70370370370371
2023-12-18 11:25:00,4780.5,65.9090909090909
2023-12-18 11:30:00,4780.25,52.94117647058823
2023-12-18 11:35:00,4779.0,41.66666666666667
2023-12-18 11:40:00,4778.25,40.54054054054053
2023-12-18 11:45:00,4778.0,32.35294117647058
2023-12-18 11:50:00,4777.5,33.33333333333333
2023-12-18 11:55:00,4777.25,35.48387096774192
2023-12-18 12:00:00,4777.25,36.666666666666664
2023-12-18 12:05:00,4777.75,40.625
2023-12-18 12:10:00,4778.25,44.11764705882352
2023-12-18 12:15:00,4779.0,58.064516129032256
2023-12-18 12:20:00,4780.0,59.375
2023-12-18 12:25:00,4777.25,39.99999999999999
2023-12-18 12:30:00,4776.0,27.5
2023-12-18 12:35:00,4775.75,26.829268292682926
2023-12-18 12:40:00,4774.75,25.0
2023-12-18 12:45:00,4774.25,26.829268292682926
2023-12-18 12:50:00,4775.5,37.2093023255814
2023-12-18 12:55:00,4775.0,36.36363636363636
2023-12-18 13:00:00,4777.5,50.0
2023-12-18 13:05:00,4778.25,53.70370370370371
2023-12-18 13:10:00,4779.75,58.33333333333333
2023-12-18 13:15:00,4778.5,52.38095238095238
2023-12-18 13:20:00,4778.25,50.0
2023-12-18 13:25:00,4778.25,47.45762711864407
2023-12-18 13:30:00,4778.0,42.857142857142854
2023-12-18 13:35:00,4778.0,53.33333333333333
2023-12-18 13:40:00,4777.5,57.14285714285714
2023-12-18 13:45:00,4777.0,55.81395348837209
2023-12-18 13:50:00,4778.0,65.11627906976744
2023-12-18 13:55:00,4780.0,73.46938775510205
2023-12-18 14:00:00,4780.0,70.45454545454545
2023-12-18 14:05:00,4778.5,64.58333333333334
2023-12-18 14:10:00,4779.5,59.523809523809526
2023-12-18 14:15:00,4779.0,53.65853658536585
2023-12-18 14:20:00,4780.75,54.76190476190476
2023-12-18 14:25:00,4780.0,57.5
2023-12-18 14:30:00,4780.75,61.904761904761905
2023-12-18 14:35:00,4779.0,53.06122448979592
2023-12-18 14:40:00,4779.25,55.102040816326536
2023-12-18 14:45:00,4783.5,66.66666666666666
2023-12-18 14:50:00,4783.25,67.6923076923077
2023-12-18 14:55:00,4782.5,66.66666666666666
2023-12-18 15:00:00,4781.75,61.53846153846153
2023-12-18 15:05:00,4780.25,50.79365079365079
2023-12-18 15:10:00,4779.25,47.76119402985074
2023-12-18 15:15:00,4779.75,53.96825396825397
2023-12-18 15:20:00,4781.5,56.060606060606055
2023-12-18 15:25:00,4782.25,59.701492537313435
2023-12-18 15:30:00,4783.75,59.09090909090909
2023-12-18 15:35:00,4785.5,65.71428571428572
2023-12-18 15:40:00,4784.25,59.722222222222214
2023-12-18 15:45:00,4784.5,66.66666666666666
2023-12-18 15:50:00,4783.75,63.23529411764706
2023-12-18 15:55:00,4786.0,58.33333333333333
2023-12-18 16:00:00,4789.0,66.19718309859155
2023-12-18 16:05:00,4789.25,69.56521739130434
2023-12-18 16:10:00,4787.0,64.0
2023-12-18 16:15:00,4790.25,74.39024390243902
2023-12-18 16:20:00,4790.25,78.2051282051282
2023-12-18 16:25:00,4790.25,77.63157894736842
2023-12-18 16:30:00,4790.25,75.3623188405797
2023-12-18 16:35:00,4787.0,62.0253164556962
2023-12-18 16:40:00,4786.75,58.10810810810811
2023-12-18 16:45:00,4786.0,51.42857142857143
2023-12-18 16:50:00,4784.0,49.31506849315068
2023-12-18 16:55:00,4785.0,51.315789473684205
2023-12-18 17:00:00,4784.0,50.649350649350644
2023-12-18 17:05:00,4786.25,50.649350649350644
2023-12-18 17:10:00,4788.75,49.33333333333333
2023-12-18 17:15:00,4793.0,58.241758241758234
2023-12-18 17:20:00,4791.25,59.55056179775281
2023-12-18 17:25:00,4792.25,55.0
2023-12-18 17:30:00,4793.25,57.14285714285714
2023-12-18 17:35:00,4792.25,54.54545454545455
2023-12-18 17:40:00,4793.0,56.043956043956044
2023-12-18 17:45:00,4792.5,63.75
2023-12-18 17:50:00,4792.25,63.75
2023-12-18 17:55:00,4792.25,66.23376623376623
2023-12-18 18:00:00,4794.0,76.31578947368422
2023-12-18 18:05:00,4795.25,76.62337662337663
2023-12-18 18:10:00,4796.75,82.27848101265823
2023-12-18 18:15:00,4799.0,82.27848101265823
2023-12-18 18:20:00,4797.0,71.42857142857143
2023-12-18 18:25:00,4797.5,64.51612903225806
2023-12-18 18:30:00,4797.25,71.42857142857143
2023-12-18 18:35:00,4796.0,63.15789473684211
2023-12-18 18:40:00,4796.0,60.37735849056604
2023-12-18 18:45:00,4795.5,62.745098039215684
2023-12-18 18:50:00,4795.25,59.183673469387756
2023-12-18 18:55:00,4796.75,66.0377358490566
2023-12-18 19:00:00,4793.5,53.846153846153854
2023-12-18 19:05:00,4795.25,58.33333333333334
2023-12-18 19:10:00,4795.5,54.54545454545455
2023-12-18 19:15:00,4796.5,53.846153846153854
2023-12-18 19:20:00,4796.5,49.152542372881356
2023-12-18 19:25:00,4797.75,45.45454545454546
2023-12-18 19:30:00,4797.5,52.08333333333334
2023-12-18 19:35:00,4796.25,45.09803921568627
2023-12-18 19:40:00,4796.25,46.0
2023-12-18 19:45:00,4797.0,54.166666666666664
2023-12-18 19:50:00,4797.25,55.102040816326536
2023-12-18 19:55:00,4797.5,58.33333333333333
2023-12-18 20:00:00,4797.75,60.416666666666664
2023-12-18 20:05:00,4797.0,51.11111111111111
2023-12-18 20:10:00,4797.5,73.52941176470588
2023-12-18 20:15:00,4797.0,62.06896551724138
2023-12-18 20:20:00,4801.0,75.0
2023-12-18 20:25:00,4797.25,52.72727272727273
2023-12-18 20:30:00,4794.75,44.61538461538461
2023-12-18 20:35:00,4796.25,45.45454545454545
2023-12-18 20:40:00,4798.25,52.05479452054795
2023-12-18 20:45:00,4798.0,55.07246376811594
2023-12-18 20:50:00,4799.75,59.21052631578947
2023-12-18 20:55:00,4798.25,53.164556962025316
2023-12-18 21:00:00,4798.5,53.164556962025316
2023-12-18 21:05:00,4797.0,48.80952380952381
2023-12-18 21:10:00,4797.75,50.0
2023-12-18 21:15:00,4798.0,52.38095238095237
2023-12-18 21:20:00,4799.75,55.05617977528089
2023-12-18 21:25:00,4799.75,56.321839080459775
2023-12-18 21:30:00,4799.0,44.5945945945946
2023-12-18 21:35:00,4796.5,47.826086956521735
2023-12-18 21:40:00,4796.25,55.0
2023-12-18 21:45:00,4797.75,55.0
2023-12-18 21:50:00,4797.25,46.2962962962963
2023-12-18 21:55:00,4792.75,35.21126760563381
2023-12-18 22:00:00,4789.5,23.376623376623385
2023-12-18 22:05:00,4788.5,24.0
2023-12-18 22:10:00,4789.25,25.974025974025977
2023-12-18 22:15:00,4790.25,32.0
2023-12-18 22:20:00,4790.25,29.166666666666657
2023-12-18 22:25:00,4790.0,27.77777777777777
2023-12-18 22:30:00,4790.25,21.212121212121204
2023-12-18 22:35:00,4789.5,20.28985507246378
2023-12-18 22:40:00,4789.5,21.212121212121204
2023-12-18 22:45:00,4789.75,26.31578947368422
2023-12-18 22:50:00,4790.25,29.310344827586206
2023-12-18 22:55:00,4790.25,21.15384615384616
2023-12-19 00:00:00,4790.0,21.568627450980387
2023-12-19 00:05:00,4789.75,32.35294117647058
2023-12-19 00:10:00,4789.25,47.82608695652174
2023-12-19 00:15:00,4789.75,61.904761904761905
2023-12-19 00:20:00,4790.0,57.89473684210526
2023-12-19 00:25:00,4790.5,52.94117647058823
2023-12-19 00:30:00,4790.75,55.55555555555556
2023-12-19 00:35:00,4791.0,61.11111111111111
2023-12-19 00:40:00,4790.5,52.631578947368425
2023-12-19 00:45:00,4790.75,64.70588235294119
2023-12-19 00:50:00,4790.5,61.11111111111111
2023-12-19 00:55:00,4791.0,63.15789473684211
2023-12-19 01:00:00,4790.25,50.0
2023-12-19 01:05:00,4790.25,50.0
2023-12-19 01:10:00,4790.5,55.0
2023-12-19 01:15:00,4790.25,55.0
2023-12-19 01:20:00,4790.75,65.0
2023-12-19 01:25:00,4790.75,61.11111111111111
2023-12-19 01:30:00,4791.25,63.15789473684211
2023-12-19 01:35:00,4791.25,58.82352941176471
2023-12-19 01:40:00,4791.0,52.94117647058823
2023-12-19 01:45:00,4790.75,47.05882352941176
2023-12-19 01:50:00,4791.0,56.25
2023-12-19 01:55:00,4790.75,50.0
2023-12-19 02:00:00,4790.75,53.33333333333333
2023-12-19 02:05:00,4789.75,35.294117647058826
2023-12-19 02:10:00,4789.75,42.857142857142854
2023-12-19 02:15:00,4789.5,39.99999999999999
2023-12-19 02:20:00,4789.5,35.71428571428572
2023-12-19 02:25:00,4789.5,38.46153846153846
2023-12-19 02:30:00,4788.75,21.42857142857143
2023-12-19 02:35:00,4789.25,31.25
2023-12-19 02:40:00,4789.5,26.66666666666667
2023-12-19 02:45:00,4790.0,35.294117647058826
2023-12-19 02:50:00,4790.75,47.368421052631575
2023-12-19 02:55:00,4791.0,52.631578947368425
2023-12-19 03:00:00,4791.75,57.14285714285714
2023-12-19 03:05:00,4792.25,63.63636363636363
2023-12-19 03:10:00,4792.0,60.869565217391305
2023-12-19 03:15:00,4791.25,63.63636363636363
2023-12-19 03:20:00,4791.25,63.63636363636363
2023-12-19 03:25:00,4792.25,72.0
2023-12-19 03:30:00,4792.25,72.0
2023-12-19 03:35:00,4792.75,74.07407407407408
2023-12-19 03:40:00,4792.0,74.07407407407408
2023-12-19 03:45:00,4793.75,78.125
2023-12-19 03:50:00,4792.75,68.57142857142857
2023-12-19 03:55:00,4792.75,66.66666666666666
2023-12-19 04:00:00,4793.5,66.66666666666666
2023-12-19 04:05:00,4794.0,67.64705882352942
2023-12-19 04:10:00,4794.25,65.625
2023-12-19 04:15:00,4794.25,63.333333333333336
2023-12-19 04:20:00,4795.0,68.75
2023-12-19 04:25:00,4794.5,70.96774193548387
2023-12-19 04:30:00,4794.0,66.66666666666666
2023-12-19 04:35:00,4794.75,65.625
2023-12-19 04:40:00,4794.5,63.63636363636363
2023-12-19 04:45:00,4794.25,59.375
2023-12-19 04:50:00,4793.5,59.375
2023-12-19 04:55:00,4794.0,51.85185185185185
2023-12-19 05:00:00,4794.0,60.869565217391305
2023-12-19 05:05:00,4794.0,60.869565217391305
2023-12-19 05:10:00,4793.0,45.833333333333336
2023-12-19 05:15:00,4793.75,47.99999999999999
2023-12-19 05:20:00,4793.5,43.99999999999999
2023-12-19 05:25:00,4794.0,48.14814814814815
2023-12-19 05:30:00,4793.0,35.71428571428572
2023-12-19 05:35:00,4793.0,38.46153846153846
2023-12-19 05:40:00,4793.25,43.99999999999999
2023-12-19 05:45:00,4793.5,39.130434782608695
2023-12-19 05:50:00,4793.75,43.47826086956522
2023-12-19 05:55:00,4793.75,45.45454545454546
2023-12-19 06:00:00,4793.5,50.0
2023-12-19 06:05:00,4793.75,47.368421052631575
2023-12-19 06:10:00,4794.0,50.0
2023-12-19 06:15:00,4794.0,50.0
2023-12-19 06:20:00,4794.25,64.70588235294119
2023-12-19 06:25:00,4794.5,60.0
2023-12-19 06:30:00,4794.0,56.25
2023-12-19 06:35:00,4794.75,58.82352941176471
2023-12-19 06:40:00,4794.0,62.50000000000001
2023-12-19 06:45:00,4794.5,66.66666666666666
2023-12-19 06:50:00,4794.25,61.11111111111111
2023-12-19 06:55:00,4794.5,61.11111111111111
2023-12-19 07:00:00,4794.5,58.82352941176471
2023-12-19 07:05:00,4793.75,50.0
2023-12-19 07:10:00,4793.25,47.61904761904762
2023-12-19 07:15:00,4792.25,37.5
2023-12-19 07:20:00,4793.25,44.444444444444436
2023-12-19 07:25:00,4792.75,41.379310344827594
2023-12-19 07:30:00,4793.25,43.33333333333333
2023-12-19 07:35:00,4793.0,39.99999999999999
2023-12-19 07:40:00,4792.5,39.99999999999999
2023-12-19 07:45:00,4792.75,35.71428571428572
2023-12-19 07:50:00,4793.0,42.30769230769231
2023-12-19 07:55:00,4793.0,37.5
2023-12-19 08:00:00,4794.5,51.72413793103448
2023-12-19 08:05:00,4793.25,42.42424242424243
2023-12-19 08:10:00,4793.25,42.42424242424243
2023-12-19 08:15:00,4794.0,51.515151515151516
2023-12-19 08:20:00,4793.5,51.515151515151516
2023-12-19 08:25:00,4793.0,54.83870967741936
2023-12-19 08:30:00,4794.5,57.57575757575758
2023-12-19 08:35:00,4794.75,62.50000000000001
2023-12-19 08:40:00,4794.75,60.0
2023-12-19 08:45:00,4795.0,63.333333333333336
2023-12-19 08:50:00,4794.0,59.375
2023-12-19 08:55:00,4793.0,51.42857142857143
2023-12-19 09:00:00,4794.75,58.53658536585366
2023-12-19 09:05:00,4794.5,57.14285714285714
2023-12-19 09:10:00,4795.0,52.631578947368425
2023-12-19 09:15:00,4795.0,60.6060606060606
2023-12-19 09:20:00,4796.25,65.78947368421052
2023-12-19 09:25:00,4797.0,65.78947368421052
2023-12-19 09:30:00,4797.25,70.27027027027027
2023-12-19 09:35:00,4797.75,75.67567567567568
2023-12-19 09:40:00,4797.25,66.66666666666666
2023-12-19 09:45:00,4797.25,65.625
2023-12-19 09:50:00,4796.25,58.33333333333334
2023-12-19 09:55:00,4796.25,57.142857142857146
2023-12-19 10:00:00,4796.25,64.51612903225806
2023-12-19 10:05:00,4796.25,74.07407407407408
2023-12-19 10:10:00,4797.25,70.83333333333333
2023-12-19 10:15:00,4798.0,76.92307692307693
2023-12-19 10:20:00,4798.5,76.92307692307693
2023-12-19 10:25:00,4797.25,64.51612903225806
2023-12-19 10:30:00,4796.75,53.57142857142857
2023-12-19 10:35:00,4797.5,53.57142857142857
2023-12-19 10:40:00,4797.0,48.275862068965516
2023-12-19 10:45:00,4796.75,42.857142857142854
2023-12-19 10:50:00,4797.0,48.14814814814815
2023-12-19 10:55:00,4796.25,43.33333333333333
2023-12-19 11:00:00,4796.5,51.85185185185185
2023-12-19 11:05:00,4797.0,55.17241379310345
2023-12-19 11:10:00,4796.0,48.484848484848484
2023-12-19 11:15:00,4796.25,50.0
2023-12-19 11:20:00,4796.25,43.33333333333333
2023-12-19 11:25:00,4796.0,35.71428571428572
2023-12-19 11:30:00,4796.0,30.769230769230774
2023-12-19 11:35:00,4795.75,36.36363636363636
2023-12-19 11:40:00,4796.25,45.45454545454546
2023-12-19 11:45:00,4796.75,42.857142857142854
2023-12-19 11:50:00,4795.25,36.0
2023-12-19 11:55:00,4796.5,48.275862068965516
2023-12-19 12:00:00,4796.25,44.827586206896555
2023-12-19 12:05:00,4796.25,50.0
2023-12-19 12:10:00,4795.25,41.379310344827594
2023-12-19 12:15:00,4795.25,37.037037037037045
2023-12-19 12:20:00,4796.75,55.17241379310345
2023-12-19 12:25:00,4797.75,59.375
2023-12-19 12:30:00,4797.5,57.57575757575758
2023-12-19 12:35:00,4797.5,59.375
2023-12-19 12:40:00,4798.0,61.76470588235294
2023-12-19 12:45:00,4797.25,58.33333333333334
2023-12-19 12:50:00,4798.5,61.53846153846153
2023-12-19 12:55:00,4797.0,51.16279069767442
2023-12-19 13:00:00,4797.25,60.526315789473685
2023-12-19 13:05:00,4796.75,51.42857142857143
2023-12-19 13:10:00,4799.75,65.21739130434783
2023-12-19 13:15:00,4801.25,69.23076923076923
2023-12-19 13:20:00,4800.5,70.58823529411765
2023-12-19 13:25:00,4800.0,67.9245283018868
2023-12-19 13:30:00,4798.75,57.692307692307686
2023-12-19 13:35:00,4799.75,57.692307692307686
2023-12-19 13:40:00,4801.0,62.50000000000001
2023-12-19 13:45:00,4801.5,63.793103448275865
2023-12-19 13:50:00,4802.5,65.0
2023-12-19 13:55:00,4803.0,69.49152542372882
2023-12-19 14:00:00,4803.0,66.66666666666666
2023-12-19 14:05:00,4803.0,75.0
2023-12-19 14:10:00,4803.5,75.51020408163265
2023-12-19 14:15:00,4803.5,78.72340425531914
2023-12-19 14:20:00,4803.0,67.56756756756758
2023-12-19 14:25:00,4803.5,63.63636363636363
2023-12-19 14:30:00,4801.0,52.5
2023-12-19 14:35:00,4801.0,55.26315789473684
2023-12-19 14:40:00,4801.5,65.71428571428572
2023-12-19 14:45:00,4802.75,66.66666666666666
2023-12-19 14:50:00,4803.25,63.63636363636363
2023-12-19 14:55:00,4801.0,47.5
2023-12-19 15:00:00,4800.0,37.5
2023-12-19 15:05:00,4800.0,34.21052631578948
2023-12-19 15:10:00,4799.5,32.5
2023-12-19 15:15:00,4799.0,30.95238095238095
2023-12-19 15:20:00,4797.5,23.913043478260875
2023-12-19 15:25:00,4797.25,23.404255319148945
2023-12-19 15:30:00,4801.5,45.16129032258065
2023-12-19 15:35:00,4802.75,47.69230769230769
2023-12-19 15:40:00,4804.0,60.0
2023-12-19 15:45:00,4804.0,60.0
2023-12-19 15:50:00,4807.5,66.66666666666666
2023-12-19 15:55:00,4807.0,62.31884057971015
2023-12-19 16:00:00,4805.5,56.16438356164384
2023-12-19 16:05:00,4807.25,67.6056338028169
2023-12-19 16:10:00,4810.0,75.64102564102564
2023-12-19 16:15:00,4810.0,75.64102564102564
2023-12-19 16:20:00,4811.25,79.01234567901234
2023-12-19 16:25:00,4810.75,79.01234567901234
2023-12-19 16:30:00,4812.25,86.41975308641976
2023-12-19 16:35:00,4810.5,80.45977011494253
2023-12-19 16:40:00,4810.25,74.64788732394366
2023-12-19 16:45:00,4811.5,74.64788732394366
2023-12-19 16:50:00,4812.0,73.52941176470588
2023-12-19 16:55:00,4813.0,75.0
2023-12-19 17:00:00,4813.75,70.49180327868852
2023-12-19 17:05:00,4815.75,76.11940298507463
2023-12-19 17:10:00,4815.75,83.60655737704917
2023-12-19 17:15:00,4815.5,80.0
2023-12-19 17:20:00,4814.75,70.2127659574468
2023-12-19 17:25:00,4814.5,68.75
2023-12-19 17:30:00,4813.0,57.14285714285714
2023-12-19 17:35:00,4815.25,66.07142857142857
2023-12-19 17:40:00,4816.5,65.45454545454545
2023-12-19 17:45:00,4814.25,63.15789473684211
2023-12-19 17:50:00,4814.0,63.15789473684211
2023-12-19 17:55:00,4811.0,48.4375
2023-12-19 18:00:00,4811.25,47.61904761904762
2023-12-19 18:05:00,4810.75,42.622950819672134
2023-12-19 18:10:00,4809.5,36.507936507936506
2023-12-19 18:15:00,4809.75,28.57142857142857
2023-12-19 18:20:00,4810.25,31.034482758620683
2023-12-19 18:25:00,4810.25,31.578947368421055
2023-12-19 18:30:00,4812.0,40.98360655737705
2023-12-19 18:35:00,4811.25,39.682539682539684
2023-12-19 18:40:00,4812.0,46.666666666666664
2023-12-19 18:45:00,4812.0,37.254901960784316
2023-12-19 18:50:00,4813.75,39.62264150943396
2023-12-19 18:55:00,4812.5,42.857142857142854
2023-12-19 19:00:00,4812.5,43.75
2023-12-19 19:05:00,4809.0,41.99999999999999
2023-12-19 19:10:00,4810.75,48.21428571428571
2023-12-19 19:15:00,4809.5,45.76271186440678
2023-12-19 19:20:00,4810.5,53.44827586206896
2023-12-19 19:25:00,4811.5,55.73770491803278
2023-12-19 19:30:00,4811.75,55.0
2023-12-19 19:35:00,4813.0,58.46153846153846
2023-12-19 19:40:00,4813.75,55.73770491803278
2023-12-19 19:45:00,4814.25,60.0
2023-12-19 19:50:00,4813.75,55.932203389830505
2023-12-19 19:55:00,4813.75,55.932203389830505
2023-12-19 20:00:00,4814.25,51.85185185185185
2023-12-19 20:05:00,4814.25,57.14285714285714
2023-12-19 20:10:00,4813.5,53.846153846153854
2023-12-19 20:15:00,4815.0,77.27272727272727
2023-12-19 20:20:00,4813.75,64.28571428571428
2023-12-19 20:25:00,4815.25,76.74418604651163
2023-12-19 20:30:00,4816.0,76.19047619047619
2023-12-19 20:35:00,4815.25,68.29268292682927
2023-12-19 20:40:00,4813.5,57.4468085106383
2023-12-19 20:45:00,4812.75,48.88888888888889
2023-12-19 20:50:00,4813.25,47.72727272727273
2023-12-19 20:55:00,4813.5,46.51162790697675
2023-12-19 21:00:00,4813.0,46.51162790697675
2023-12-19 21:05:00,4811.75,41.66666666666667
2023-12-19 21:10:00,4813.25,46.15384615384615
2023-12-19 21:15:00,4813.75,48.14814814814815
2023-12-19 21:20:00,4813.0,48.14814814814815
2023-12-19 21:25:00,4814.0,46.15384615384615
2023-12-19 21:30:00,4814.25,52.08333333333334
2023-12-19 21:35:00,4814.25,45.23809523809524
2023-12-19 21:40:00,4815.25,46.51162790697675
2023-12-19 21:45:00,4813.0,40.816326530612244
2023-12-19 21:50:00,4815.0,55.99999999999999
2023-12-19 21:55:00,4820.25,72.05882352941177
2023-12-19 22:00:00,4818.0,62.66666666666667
2023-12-19 22:05:00,4816.25,56.79012345679012
2023-12-19 22:10:00,4817.25,60.24096385542169
2023-12-19 22:15:00,4818.25,65.85365853658537
2023-12-19 22:20:00,4817.75,61.53846153846153
2023-12-19 22:25:00,4818.0,61.038961038961034
2023-12-19 22:30:00,4817.25,61.038961038961034
2023-12-19 22:35:00,4817.25,58.9041095890411
2023-12-19 22:40:00,4817.5,58.9041095890411
2023-12-19 22:45:00,4817.25,58.10810810810811
2023-12-19 22:50:00,4817.5,56.33802816901408
2023-12-19 22:55:00,4818.25,66.15384615384616
2023-12-20 00:00:00,4817.75,59.32203389830509
2023-12-20 00:05:00,4818.0,38.46153846153846
2023-12-20 00:10:00,4818.0,50.0
